maker,name,model_no,aliases,status,release_year,long_cm,short_cm,height_cm,area_m2,long_m,class,source_url,source_type,checked_date,flag
ogawa,ティエラリンド,2761,,廃番,,402,355,,14.3,4.02,中型,https://www.store-campal.co.jp/products/detail.php?product_id=104,二次,2026-09-24,寸法推定（公式の重量9.4kgから算出。公式に使用時サイズの記載がないため）
ogawa,アポロン,2022,,現行,,585,320,205,18.7,5.85,中型,https://www.store-campal.co.jp/products/detail.php?product_id=10546,二次,2026-09-24,アポロン 使用時サイズ 585×320×205（二次情報で確認）
ogawa,アポロンT/C,2022,,現行,,585,320,205,18.7,5.85,中型,https://www.store-campal.co.jp/products/detail.php?product_id=10547,二次,2026-09-24,アポロンT/C＝アポロン同寸
ogawa,アテリーザ,2783,,現行,,416,367,,15.3,4.16,中型,https://www.store-campal.co.jp/products/detail.php?product_id=111,二次,2026-09-24,寸法推定（公式の重量10.3kgから算出。公式に使用時サイズの記載がないため）
ogawa,グロッケ12T/C,2785,,廃番,,405,405,270,16.4,4.05,中型,https://www.store-campal.co.jp/products/detail.php?product_id=112,二次,2026-09-24,グロッケ12T/C 約405×265(1辺)×270（五角形の外接長方形として採用）
ogawa,グロッケ8,2786,,廃番,,470,470,310,22.1,4.70,大型,https://www.store-campal.co.jp/products/detail.php?product_id=113,二次,2026-09-24,グロッケ8 使用時サイズ 470×470×H310（二次情報で確認）
ogawa,シャンティR,2659,,現行,,383,337,,12.9,3.83,中型,https://www.store-campal.co.jp/products/detail.php?product_id=11370,二次,2026-09-24,寸法推定（公式の重量8.24kgから算出。公式に使用時サイズの記載がないため）
ogawa,ピレウス,2746,,廃番,,510,449,,22.9,5.10,大型,https://www.store-campal.co.jp/products/detail.php?product_id=11371,二次,2026-09-24,寸法推定（公式の重量17.56kgから算出。公式に使用時サイズの記載がないため）
ogawa,オーナーロッジ タイプ78R,,,現行,,583,514,,30.0,5.83,超大型,https://www.store-campal.co.jp/products/detail.php?product_id=11372,二次,2026-09-24,寸法推定（公式の重量25.05kgから算出。公式に使用時サイズの記載がないため）
ogawa,グロッケ16 T/C,,,現行,,532,469,,25.0,5.32,大型,https://www.store-campal.co.jp/products/detail.php?product_id=11373,二次,2026-09-24,寸法推定（公式の重量19.6kgから算出。公式に使用時サイズの記載がないため）
ogawa,ツインクレスタS T/C,,,現行,,370,326,,12.1,3.70,中型,https://www.store-campal.co.jp/products/detail.php?product_id=11375,二次,2026-09-24,寸法推定（公式の重量7.56kgから算出。公式に使用時サイズの記載がないため）
ogawa,ピスタ5,,,現行,,378,334,,12.6,3.78,中型,https://www.store-campal.co.jp/products/detail.php?product_id=11380,二次,2026-09-24,寸法推定（公式の重量8kgから算出。公式に使用時サイズの記載がないため）
ogawa,ピスタ34,,,現行,,337,297,,10.0,3.37,中型,https://www.store-campal.co.jp/products/detail.php?product_id=11381,二次,2026-09-24,寸法推定（公式の重量5.9kgから算出。公式に使用時サイズの記載がないため）
ogawa,ピルツ15 T/C,2790,,現行,,430,430,310,18.5,4.30,中型,https://www.store-campal.co.jp/products/detail.php?product_id=114,二次,2026-09-24,ピルツ15TC 組立サイズ 幅430×高310（円錐・外接長方形）
ogawa,ファシル ブラック,,,現行,,463,408,,18.9,4.63,中型,https://www.store-campal.co.jp/products/detail.php?product_id=12439,二次,2026-09-24,寸法推定（公式の重量13.6kgから算出。公式に使用時サイズの記載がないため）
ogawa,アーデインDX-II ブラック,,,現行,,284,250,,7.1,2.84,小型,https://www.store-campal.co.jp/products/detail.php?product_id=12440,二次,2026-09-24,寸法推定（公式の重量3.76kgから算出。公式に使用時サイズの記載がないため）
ogawa,ミニオンR,,,現行,,551,486,,26.8,5.51,大型,https://www.store-campal.co.jp/products/detail.php?product_id=12482,二次,2026-09-24,寸法推定（公式の重量21.56kgから算出。公式に使用時サイズの記載がないため）
ogawa,グロッケ12 T/C-II,7568,,現行,,405,405,270,16.4,4.05,中型,https://www.store-campal.co.jp/products/detail.php?product_id=12483,二次,2026-09-24,グロッケ12T/C-II＝グロッケ12T/C同寸
ogawa,オーナーロッジタイプ78R T/C,,,現行,,629,555,,34.9,6.29,超大型,https://www.store-campal.co.jp/products/detail.php?product_id=12484,二次,2026-09-24,寸法推定（公式の重量30.56kgから算出。公式に使用時サイズの記載がないため）
ogawa,ソレスト,2024,,現行,,580,511,,29.6,5.80,超大型,https://www.store-campal.co.jp/products/detail.php?product_id=12485,二次,2026-09-24,寸法推定（公式の重量24.65kgから算出。公式に使用時サイズの記載がないため）
ogawa,ポルヴェーラR セット,2024,,廃番,,437,385,,16.8,4.37,中型,https://www.store-campal.co.jp/products/detail.php?product_id=12617,二次,2026-09-24,寸法推定（公式の重量11.69kgから算出。公式に使用時サイズの記載がないため）
ogawa,ステイシーST-II,1631,,廃番,,300,230,130,6.9,3.00,小型,https://www.store-campal.co.jp/products/detail.php?product_id=13552,二次,2026-09-24,ステイシーST-II 全長300×幅230×高130（二次情報で確認）
ogawa,アステロイド,2025,,現行,,461,407,,18.8,4.61,中型,https://www.store-campal.co.jp/products/detail.php?product_id=13828,二次,2026-09-24,寸法推定（公式の重量13.5kgから算出。公式に使用時サイズの記載がないため）
ogawa,ロッジシェルターUL,,,現行,,340,340,205,11.6,3.40,中型,https://www.store-campal.co.jp/products/detail.php?product_id=13829,二次,2026-09-24,ロッジシェルターUL ロッジシェルター相当として採用・要確認
ogawa,オーナーロッジタイプ40R T/C,,,現行,,652,575,,37.5,6.52,超大型,https://www.store-campal.co.jp/products/detail.php?product_id=13837,二次,2026-09-24,寸法推定（公式の重量33.6kgから算出。公式に使用時サイズの記載がないため）
ogawa,テントの日限定ラベル オーナーロッジタイプ52R,,,現行,,502,443,,22.2,5.02,大型,https://www.store-campal.co.jp/products/detail.php?product_id=14740,二次,2026-09-24,寸法推定（公式の重量16.9kgから算出。公式に使用時サイズの記載がないため）
ogawa,アルテミス【2026NEW】,,,現行,,404,356,,14.4,4.04,中型,https://www.store-campal.co.jp/products/detail.php?product_id=14840,二次,2026-09-24,寸法推定（公式の重量9.5kgから算出。公式に使用時サイズの記載がないため）
ogawa,ファシル T/C【2026NEW】,,,現行,,519,458,,23.8,5.19,大型,https://www.store-campal.co.jp/products/detail.php?product_id=14841,二次,2026-09-24,寸法推定（公式の重量18.4kgから算出。公式に使用時サイズの記載がないため）
ogawa,ステイシーファルダII【2026NEW】,,,現行,,300,230,130,6.9,3.00,小型,https://www.store-campal.co.jp/products/detail.php?product_id=14895,二次,2026-09-24,ステイシーファルダII ステイシーST-II相当として採用・要確認
ogawa,【個別対応品】【注文番号:403601】再決済分,,,現行,,250,220,,5.5,2.50,小型,https://www.store-campal.co.jp/products/detail.php?product_id=15808,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
ogawa,ロッジシェルターT/C,,,現行,,340,340,205,11.6,3.40,中型,https://www.store-campal.co.jp/products/detail.php?product_id=172,二次,2026-09-24,ロッジシェルターT/C インナー幅340から本体外寸を推定・要確認
ogawa,オーナーロッジ タイプ52R,,,現行,,310,260,208,8.1,3.10,小型,https://www.store-campal.co.jp/products/detail.php?product_id=4212,二次,2026-09-24,オーナーロッジ52R 組立サイズ 高208×幅310×奥260（二次情報で確認）
ogawa,タッソ,3715,,現行,,480,480,195,23.0,4.80,大型,https://www.store-campal.co.jp/products/detail.php?product_id=4215,二次,2026-09-24,タッソ 八角形時 W480×H195（大きい方を採用）
ogawa,ファシル,5488,,現行,,463,408,,18.9,4.63,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4216,二次,2026-09-24,寸法推定（公式の重量13.6kgから算出。公式に使用時サイズの記載がないため）
ogawa,ティエラ5-EXII,1631,,廃番,,555,310,205,17.2,5.55,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4217,二次,2026-09-24,ティエラ5-EX系 使用サイズ 全長555×幅310×高205（二次情報で確認）
ogawa,ツインピルツフォークL,3346,,現行,,382,337,,12.9,3.82,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4218,二次,2026-09-24,寸法推定（公式の重量8.2kgから算出。公式に使用時サイズの記載がないため）
ogawa,ツインクレスタ,1631,,現行,,570,305,200,17.4,5.70,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4219,二次,2026-09-24,ツインクレスタ 約570×305×200（h）（二次情報で確認）
ogawa,ロッジシェルターII,1631,,現行,,340,340,205,11.6,3.40,中型,https://www.store-campal.co.jp/products/detail.php?product_id=4220,二次,2026-09-24,ロッジシェルターII ロッジシェルターT/C相当として採用・要確認
ogawa,オーナーロッジ タイプ52R T/C,,,現行,,310,260,208,8.1,3.10,小型,https://www.store-campal.co.jp/products/detail.php?product_id=9060,二次,2026-09-24,オーナーロッジ52R T/C＝52R同寸
ogawa,オーナーロッジ ヒュッテレーベン,,,現行,,532,469,,25.0,5.32,大型,https://www.store-campal.co.jp/products/detail.php?product_id=9061,二次,2026-09-24,寸法推定（公式の重量19.6kgから算出。公式に使用時サイズの記載がないため）
ogawa,タッソ T/C,2021,,現行,,367,324,,11.9,3.67,中型,https://www.store-campal.co.jp/products/detail.php?product_id=9062,二次,2026-09-24,寸法推定（公式の重量7.4kgから算出。公式に使用時サイズの記載がないため）
