maker,name,model_no,aliases,status,release_year,long_cm,short_cm,height_cm,area_m2,long_m,class,source_url,source_type,checked_date,flag
キャプテンスタッグ,CSクラシックス ワンポールテント DXオクタゴン400UV,UA-46,,現行,,400,400,250,16.0,4.00,中型,https://www.captainstag.net/products/UA-46.html,公式,2026-09-24,
キャプテンスタッグ,CSクラシックス ワンポールテント DXオクタゴン460UV,UA-47,,現行,,460,460,300,21.2,4.60,大型,https://www.captainstag.net/products/UA-47.html,公式,2026-09-24,
キャプテンスタッグ,クレセント 3人用ドームテント(ネイビー),UA-48,,現行,,200,200,130,4.0,2.00,小型,https://www.captainstag.net/products/UA-48.html,公式,2026-09-24,
キャプテンスタッグ,クレセント 3人用ドームテント(グリーン),UA-49,,現行,,200,200,130,4.0,2.00,小型,https://www.captainstag.net/products/UA-49.html,公式,2026-09-24,
キャプテンスタッグ,クレセント 3人用ドームテント(アンバー),UA-50,,現行,,200,200,130,4.0,2.00,小型,https://www.captainstag.net/products/UA-50.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー アルミドームテント3UV,UA-51,,現行,,320,200,135,6.4,3.20,小型,https://www.captainstag.net/products/UA-51.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー ソロテントUV（グリーン）,UA-52,,現行,,210,140,110,2.9,2.10,小型,https://www.captainstag.net/products/UA-52.html,公式,2026-09-24,
キャプテンスタッグ,ソロツェルトUV,UA-53,,現行,,210,80,90,1.7,2.10,小型,https://www.captainstag.net/products/UA-53.html,公式,2026-09-24,
キャプテンスタッグ,キャンプアウト アルミドームテント3UV（オールドイエロー）,UA-54,,現行,,320,200,135,6.4,3.20,小型,https://www.captainstag.net/products/UA-54.html,公式,2026-09-24,
キャプテンスタッグ,キャンプアウト ポップアップテントフルクローズ（オールドイエロー）,UA-55,,現行,,220,200,130,4.4,2.20,小型,https://www.captainstag.net/products/UA-55.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー アルミテント2UV（カーキ）,UA-61,,現行,,255,210,115,5.4,2.55,小型,https://www.captainstag.net/products/UA-61.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー ワンポールテント レクタ270UV（カーキ）,UA-62,,現行,,270,270,180,7.3,2.70,小型,https://www.captainstag.net/products/UA-62.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー キャンプベースソロUV（カーキ）,UA-63,,現行,,380,190,110,7.2,3.80,中型,https://www.captainstag.net/products/UA-63.html,公式,2026-09-24,
キャプテンスタッグ,アプリールポップアップテントDUO（グロウ／ライトグリーン）,UA-64,,現行,,160,145,110,2.3,1.60,小型,https://www.captainstag.net/products/UA-64.html,公式,2026-09-24,
キャプテンスタッグ,アプリールポップアップテントDUO（ブルーム／パープルグレー）,UA-65,,現行,,160,145,110,2.3,1.60,小型,https://www.captainstag.net/products/UA-65.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー ユーティリティードーム3UV（カーキ）,UA-66,,現行,,450,220,135,9.9,4.50,中型,https://www.captainstag.net/products/UA-66.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー ツーポールロッジUV〈3～4人用〉（カーキ）,UA-67,,現行,,285,215,160,6.1,2.85,小型,https://www.captainstag.net/products/UA-67.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー ワンポールテントレクタ270UV タイプ2（カーキ）,UA-68,,現行,,345,270,180,9.3,3.45,中型,https://www.captainstag.net/products/UA-68.html,公式,2026-09-24,
キャプテンスタッグ,キャンプアウト ポップアップテントUVフルクローズ（エイジンググレー）,UA-69,,現行,,220,200,130,4.4,2.20,小型,https://www.captainstag.net/products/UA-69.html,公式,2026-09-24,
キャプテンスタッグ,CSブラックラベル ワンポールテントUV,UA-70,,現行,,400,330,250,13.2,4.00,中型,https://www.captainstag.net/products/UA-70.html,公式,2026-09-24,
キャプテンスタッグ,トレッカー ソロテントUV（カーキ）,UA-71,,現行,,210,140,110,2.9,2.10,小型,https://www.captainstag.net/products/UA-71.html,公式,2026-09-24,
キャプテンスタッグ,モンテ ポップアップテントフルクローズ（カーキ）,UA-72,,現行,,180,178,120,3.2,1.80,小型,https://www.captainstag.net/products/UA-72.html,公式,2026-09-24,
キャプテンスタッグ,CSブラックラベル ポップアップテントフルクローズ,UA-73,,現行,,220,200,130,4.4,2.20,小型,https://www.captainstag.net/products/UA-73.html,公式,2026-09-24,
キャプテンスタッグ,CSシャルマン ポップアップフルクローズUV（アイスグレー）,UA-74,,現行,,220,200,130,4.4,2.20,小型,https://www.captainstag.net/products/UA-74.html,公式,2026-09-24,
キャプテンスタッグ,CSシャルマン ポップアップUV（アイスグレー）,UA-75,,現行,,220,200,130,4.4,2.20,小型,https://www.captainstag.net/products/UA-75.html,公式,2026-09-24,
キャプテンスタッグ,CSシャルマン ポップアップデュオUV（アイスグレー）,UA-76,,現行,,160,145,110,2.3,1.60,小型,https://www.captainstag.net/products/UA-76.html,公式,2026-09-24,
キャプテンスタッグ,着替え・プライバシーテントUV,UA-77,,現行,,120,120,185,1.4,1.20,小型,https://www.captainstag.net/products/UA-77.html,公式,2026-09-24,
